Filename,Predictions
has\2021-05-20-09-2021-05-26_graph_AAPL_30_day.png,0.8980000019073486
has\2021-05-20-10-2021-05-26_graph_AAPL_30_day.png,0.0689999982714653
has\2021-05-20-11-2021-05-26_graph_AAPL_30_day.png,0.04399999976158142
has\2021-05-20-12-2021-05-26_graph_AAPL_30_day.png,0.03500000014901161
has\2021-05-20-13-2021-05-26_graph_AAPL_30_day.png,0.04500000178813934
has\2021-05-20-14-2021-05-27_graph_AAPL_30_day.png,0.06199999898672104
has\2021-05-20-15-2021-05-27_graph_AAPL_30_day.png,0.9229999780654907
has\2021-05-21-09-2021-05-27_graph_AAPL_30_day.png,0.11699999868869781
has\2021-05-21-10-2021-05-27_graph_AAPL_30_day.png,0.019999999552965164
has\2021-05-21-11-2021-05-27_graph_AAPL_30_day.png,0.01600000075995922
has\2021-05-21-12-2021-05-27_graph_AAPL_30_day.png,0.017000000923871994
has\2021-05-21-13-2021-05-27_graph_AAPL_30_day.png,0.00800000037997961
has\2021-05-21-14-2021-05-28_graph_AAPL_30_day.png,0.01600000075995922
has\2021-05-21-15-2021-05-28_graph_AAPL_30_day.png,0.9810000061988831
has\2021-05-24-09-2021-05-28_graph_AAPL_30_day.png,0.9980000257492065
has\2021-05-24-10-2021-05-28_graph_AAPL_30_day.png,0.9919999837875366
has\2021-05-24-11-2021-05-28_graph_AAPL_30_day.png,0.996999979019165
has\2021-05-24-12-2021-05-28_graph_AAPL_30_day.png,0.9980000257492065
has\2021-05-24-13-2021-05-28_graph_AAPL_30_day.png,1.0
has\2021-05-24-14-2021-06-01_graph_AAPL_30_day.png,0.9990000128746033
has\2021-05-24-15-2021-06-01_graph_AAPL_30_day.png,1.0
has\2021-05-25-09-2021-06-01_graph_AAPL_30_day.png,0.9990000128746033
has\2021-05-25-10-2021-06-01_graph_AAPL_30_day.png,0.9990000128746033
has\2021-05-25-11-2021-06-01_graph_AAPL_30_day.png,0.9990000128746033
has\2021-05-25-12-2021-06-01_graph_AAPL_30_day.png,1.0
has\2021-05-25-13-2021-06-01_graph_AAPL_30_day.png,0.9980000257492065
has\2021-05-25-14-2021-06-02_graph_AAPL_30_day.png,0.9980000257492065
has\2021-05-25-15-2021-06-02_graph_AAPL_30_day.png,0.9990000128746033
has\2021-05-26-09-2021-06-02_graph_AAPL_30_day.png,0.9789999723434448
has\2021-05-26-10-2021-06-02_graph_AAPL_30_day.png,0.9779999852180481
has\2021-05-26-11-2021-06-02_graph_AAPL_30_day.png,0.9800000190734863
has\2021-05-26-12-2021-06-02_graph_AAPL_30_day.png,0.9919999837875366
has\2021-05-26-13-2021-06-02_graph_AAPL_30_day.png,0.9769999980926514
has\2021-05-26-14-2021-06-03_graph_AAPL_30_day.png,0.9869999885559082
has\2021-05-26-15-2021-06-03_graph_AAPL_30_day.png,0.996999979019165
has\2021-05-27-09-2021-06-03_graph_AAPL_30_day.png,0.765999972820282
has\2021-05-27-10-2021-06-03_graph_AAPL_30_day.png,0.699999988079071
has\2021-05-27-11-2021-06-03_graph_AAPL_30_day.png,0.13099999725818634
has\2021-05-27-12-2021-06-03_graph_AAPL_30_day.png,0.27900001406669617
has\2021-05-27-13-2021-06-03_graph_AAPL_30_day.png,0.2980000078678131
has\2021-05-27-14-2021-06-04_graph_AAPL_30_day.png,0.10199999809265137
has\2021-05-27-15-2021-06-04_graph_AAPL_30_day.png,0.36899998784065247
has\2021-05-28-09-2021-06-04_graph_AAPL_30_day.png,0.07599999755620956
has\2021-05-28-10-2021-06-04_graph_AAPL_30_day.png,0.35499998927116394
has\2021-05-28-11-2021-06-04_graph_AAPL_30_day.png,0.3190000057220459
has\2021-05-28-12-2021-06-04_graph_AAPL_30_day.png,0.6909999847412109
has\2021-05-28-13-2021-06-04_graph_AAPL_30_day.png,0.6850000023841858
has\2021-05-28-14-2021-06-07_graph_AAPL_30_day.png,0.8009999990463257
has\2021-05-28-15-2021-06-07_graph_AAPL_30_day.png,1.0
has\2021-06-01-09-2021-06-07_graph_AAPL_30_day.png,1.0
has\2021-06-01-10-2021-06-07_graph_AAPL_30_day.png,1.0
has\2021-06-01-11-2021-06-07_graph_AAPL_30_day.png,1.0
has\2021-06-01-12-2021-06-07_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-01-13-2021-06-07_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-01-14-2021-06-08_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-01-15-2021-06-08_graph_AAPL_30_day.png,1.0
has\2021-06-02-09-2021-06-08_graph_AAPL_30_day.png,0.968999981880188
has\2021-06-02-10-2021-06-08_graph_AAPL_30_day.png,0.9869999885559082
has\2021-06-02-11-2021-06-08_graph_AAPL_30_day.png,0.9929999709129333
has\2021-06-02-12-2021-06-08_graph_AAPL_30_day.png,0.9959999918937683
has\2021-06-02-13-2021-06-08_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-02-14-2021-06-09_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-02-15-2021-06-09_graph_AAPL_30_day.png,1.0
has\2021-06-03-09-2021-06-09_graph_AAPL_30_day.png,0.9589999914169312
has\2021-06-03-10-2021-06-09_graph_AAPL_30_day.png,0.9350000023841858
has\2021-06-03-11-2021-06-09_graph_AAPL_30_day.png,0.8840000033378601
has\2021-06-03-12-2021-06-09_graph_AAPL_30_day.png,0.8960000276565552
has\2021-06-03-13-2021-06-09_graph_AAPL_30_day.png,0.8790000081062317
has\2021-06-03-14-2021-06-10_graph_AAPL_30_day.png,0.9430000185966492
has\2021-06-03-15-2021-06-10_graph_AAPL_30_day.png,1.0
has\2021-06-04-09-2021-06-10_graph_AAPL_30_day.png,1.0
has\2021-06-04-10-2021-06-10_graph_AAPL_30_day.png,1.0
has\2021-06-04-11-2021-06-10_graph_AAPL_30_day.png,1.0
has\2021-06-04-12-2021-06-10_graph_AAPL_30_day.png,1.0
has\2021-06-04-13-2021-06-10_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-04-14-2021-06-11_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-04-15-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-09-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-10-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-11-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-12-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-13-2021-06-11_graph_AAPL_30_day.png,1.0
has\2021-06-07-14-2021-06-14_graph_AAPL_30_day.png,1.0
has\2021-06-07-15-2021-06-14_graph_AAPL_30_day.png,1.0
has\2021-06-08-09-2021-06-14_graph_AAPL_30_day.png,0.9620000123977661
has\2021-06-08-10-2021-06-14_graph_AAPL_30_day.png,0.8870000243186951
has\2021-06-08-11-2021-06-14_graph_AAPL_30_day.png,0.8960000276565552
has\2021-06-08-12-2021-06-14_graph_AAPL_30_day.png,0.8790000081062317
has\2021-06-08-13-2021-06-14_graph_AAPL_30_day.png,0.8579999804496765
has\2021-06-08-14-2021-06-15_graph_AAPL_30_day.png,0.902999997138977
has\2021-06-08-15-2021-06-15_graph_AAPL_30_day.png,0.9860000014305115
has\2021-06-09-09-2021-06-15_graph_AAPL_30_day.png,0.8579999804496765
has\2021-06-09-10-2021-06-15_graph_AAPL_30_day.png,0.8809999823570251
has\2021-06-09-11-2021-06-15_graph_AAPL_30_day.png,0.9390000104904175
has\2021-06-09-12-2021-06-15_graph_AAPL_30_day.png,0.9610000252723694
has\2021-06-09-13-2021-06-15_graph_AAPL_30_day.png,0.9620000123977661
has\2021-06-09-14-2021-06-16_graph_AAPL_30_day.png,0.972000002861023
has\2021-06-09-15-2021-06-16_graph_AAPL_30_day.png,1.0
has\2021-06-10-09-2021-06-16_graph_AAPL_30_day.png,0.9909999966621399
has\2021-06-10-10-2021-06-16_graph_AAPL_30_day.png,0.9890000224113464
has\2021-06-10-11-2021-06-16_graph_AAPL_30_day.png,0.9909999966621399
has\2021-06-10-12-2021-06-16_graph_AAPL_30_day.png,0.9950000047683716
has\2021-06-10-13-2021-06-16_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-10-14-2021-06-17_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-10-15-2021-06-17_graph_AAPL_30_day.png,1.0
has\2021-06-11-09-2021-06-17_graph_AAPL_30_day.png,0.925000011920929
has\2021-06-11-10-2021-06-17_graph_AAPL_30_day.png,0.0860000029206276
has\2021-06-11-11-2021-06-17_graph_AAPL_30_day.png,0.1679999977350235
has\2021-06-11-12-2021-06-17_graph_AAPL_30_day.png,0.21299999952316284
has\2021-06-11-13-2021-06-17_graph_AAPL_30_day.png,0.16200000047683716
has\2021-06-11-14-2021-06-18_graph_AAPL_30_day.png,0.3499999940395355
has\2021-06-11-15-2021-06-18_graph_AAPL_30_day.png,0.9929999709129333
has\2021-06-14-09-2021-06-18_graph_AAPL_30_day.png,0.9819999933242798
has\2021-06-14-10-2021-06-18_graph_AAPL_30_day.png,0.4410000145435333
has\2021-06-14-11-2021-06-18_graph_AAPL_30_day.png,0.05900000035762787
has\2021-06-14-12-2021-06-18_graph_AAPL_30_day.png,0.19099999964237213
has\2021-06-14-13-2021-06-18_graph_AAPL_30_day.png,0.671999990940094
has\2021-06-14-14-2021-06-21_graph_AAPL_30_day.png,0.8629999756813049
has\2021-06-14-15-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-09-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-10-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-11-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-12-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-13-2021-06-21_graph_AAPL_30_day.png,1.0
has\2021-06-15-14-2021-06-22_graph_AAPL_30_day.png,1.0
has\2021-06-15-15-2021-06-22_graph_AAPL_30_day.png,1.0
has\2021-06-16-09-2021-06-22_graph_AAPL_30_day.png,1.0
has\2021-06-16-10-2021-06-22_graph_AAPL_30_day.png,1.0
has\2021-06-16-11-2021-06-22_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-16-12-2021-06-22_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-16-13-2021-06-22_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-16-14-2021-06-23_graph_AAPL_30_day.png,0.9670000076293945
has\2021-06-16-15-2021-06-23_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-17-09-2021-06-23_graph_AAPL_30_day.png,0.9869999885559082
has\2021-06-17-10-2021-06-23_graph_AAPL_30_day.png,0.8870000243186951
has\2021-06-17-11-2021-06-23_graph_AAPL_30_day.png,0.8849999904632568
has\2021-06-17-12-2021-06-23_graph_AAPL_30_day.png,0.8730000257492065
has\2021-06-17-13-2021-06-23_graph_AAPL_30_day.png,0.8420000076293945
has\2021-06-17-14-2021-06-24_graph_AAPL_30_day.png,0.8230000138282776
has\2021-06-17-15-2021-06-24_graph_AAPL_30_day.png,0.9390000104904175
has\2021-06-18-09-2021-06-24_graph_AAPL_30_day.png,0.8579999804496765
has\2021-06-18-10-2021-06-24_graph_AAPL_30_day.png,0.8830000162124634
has\2021-06-18-11-2021-06-24_graph_AAPL_30_day.png,0.8410000205039978
has\2021-06-18-12-2021-06-24_graph_AAPL_30_day.png,0.925000011920929
has\2021-06-18-13-2021-06-24_graph_AAPL_30_day.png,0.9390000104904175
has\2021-06-18-14-2021-06-25_graph_AAPL_30_day.png,0.953000009059906
has\2021-06-18-15-2021-06-25_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-21-09-2021-06-25_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-21-10-2021-06-25_graph_AAPL_30_day.png,1.0
has\2021-06-21-11-2021-06-25_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-21-12-2021-06-25_graph_AAPL_30_day.png,0.984000027179718
has\2021-06-21-13-2021-06-25_graph_AAPL_30_day.png,0.9900000095367432
has\2021-06-21-14-2021-06-28_graph_AAPL_30_day.png,0.9909999966621399
has\2021-06-21-15-2021-06-28_graph_AAPL_30_day.png,1.0
has\2021-06-22-09-2021-06-28_graph_AAPL_30_day.png,1.0
has\2021-06-22-10-2021-06-28_graph_AAPL_30_day.png,1.0
has\2021-06-22-11-2021-06-28_graph_AAPL_30_day.png,0.9929999709129333
has\2021-06-22-12-2021-06-28_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-22-13-2021-06-28_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-22-14-2021-06-29_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-22-15-2021-06-29_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-23-09-2021-06-29_graph_AAPL_30_day.png,0.8849999904632568
has\2021-06-23-10-2021-06-29_graph_AAPL_30_day.png,0.5249999761581421
has\2021-06-23-11-2021-06-29_graph_AAPL_30_day.png,0.23999999463558197
has\2021-06-23-12-2021-06-29_graph_AAPL_30_day.png,0.46799999475479126
has\2021-06-23-13-2021-06-29_graph_AAPL_30_day.png,0.652999997138977
has\2021-06-23-14-2021-06-30_graph_AAPL_30_day.png,0.7839999794960022
has\2021-06-23-15-2021-06-30_graph_AAPL_30_day.png,0.8330000042915344
has\2021-06-24-09-2021-06-30_graph_AAPL_30_day.png,0.5509999990463257
has\2021-06-24-10-2021-06-30_graph_AAPL_30_day.png,0.414000004529953
has\2021-06-24-11-2021-06-30_graph_AAPL_30_day.png,0.460999995470047
has\2021-06-24-12-2021-06-30_graph_AAPL_30_day.png,0.5360000133514404
has\2021-06-24-13-2021-06-30_graph_AAPL_30_day.png,0.6230000257492065
has\2021-06-24-14-2021-07-01_graph_AAPL_30_day.png,0.3709999918937683
has\2021-06-24-15-2021-07-01_graph_AAPL_30_day.png,0.9750000238418579
has\2021-06-25-09-2021-07-01_graph_AAPL_30_day.png,0.9520000219345093
has\2021-06-25-10-2021-07-01_graph_AAPL_30_day.png,0.9570000171661377
has\2021-06-25-11-2021-07-01_graph_AAPL_30_day.png,0.9559999704360962
has\2021-06-25-12-2021-07-01_graph_AAPL_30_day.png,0.9660000205039978
has\2021-06-25-13-2021-07-01_graph_AAPL_30_day.png,0.9710000157356262
has\2021-06-25-14-2021-07-02_graph_AAPL_30_day.png,0.9860000014305115
has\2021-06-25-15-2021-07-02_graph_AAPL_30_day.png,1.0
has\2021-06-28-09-2021-07-02_graph_AAPL_30_day.png,1.0
has\2021-06-28-10-2021-07-02_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-28-11-2021-07-02_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-28-12-2021-07-02_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-28-13-2021-07-02_graph_AAPL_30_day.png,0.9959999918937683
has\2021-06-28-14-2021-07-06_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-28-15-2021-07-06_graph_AAPL_30_day.png,1.0
has\2021-06-29-09-2021-07-06_graph_AAPL_30_day.png,0.9990000128746033
has\2021-06-29-10-2021-07-06_graph_AAPL_30_day.png,0.9980000257492065
has\2021-06-29-11-2021-07-06_graph_AAPL_30_day.png,0.9919999837875366
has\2021-06-29-12-2021-07-06_graph_AAPL_30_day.png,0.996999979019165
has\2021-06-29-13-2021-07-06_graph_AAPL_30_day.png,0.9900000095367432
